id_zona,venta_digital,stock_actual,tienda,vehiculo,I_UB,distancia,cluster_ordenado,n_k (total clientes),centroide,c_k
980,28.958579881656803,2087.769230769231,17,1,2895.85798816568,36.49,1,1333,44.85925461320241,0.03365285417344517
981,9.721893491124261,2087.769230769231,17,1,972.189349112426,36.49,1,1333,44.85925461320241,0.03365285417344517
982,23.256410256410255,2087.769230769231,17,0,2325.6410256410254,33.3,0,436,27.05764705882353,0.062058823529411763
983,30.10749506903353,2087.769230769231,17,0,3010.749506903353,33.3,0,436,27.05764705882353,0.062058823529411763
984,24.806706114398423,2087.769230769231,17,1,2480.670611439842,36.49,1,1333,44.85925461320241,0.03365285417344517
985,23.816568047337277,1715.4694280078895,12,2,2381.6568047337278,33.07,0,436,27.05764705882353,0.062058823529411763
986,13.832347140039447,1715.4694280078895,12,1,1383.2347140039446,32.49,0,436,27.05764705882353,0.062058823529411763
987,13.621301775147929,1715.4694280078895,12,1,1362.1301775147929,32.49,0,436,27.05764705882353,0.062058823529411763
988,29.03155818540434,1715.4694280078895,12,2,2903.1558185404338,33.07,0,436,27.05764705882353,0.062058823529411763
989,17.25049309664694,1715.4694280078895,12,0,1725.0493096646942,25.24,0,436,27.05764705882353,0.062058823529411763
990,8.766272189349113,1715.4694280078895,12,0,876.6272189349113,25.24,0,436,27.05764705882353,0.062058823529411763
991,31.45956607495069,1267.2761341222879,14,0,3145.956607495069,26.49,0,436,27.05764705882353,0.062058823529411763
992,32.1094674556213,1267.2761341222879,14,0,3210.9467455621298,26.49,0,436,27.05764705882353,0.062058823529411763
993,26.830374753451675,2327.043392504931,16,0,2683.0374753451674,35.14,0,436,27.05764705882353,0.062058823529411763
994,18.23767258382643,2327.043392504931,16,0,1823.7672583826431,35.14,0,436,27.05764705882353,0.062058823529411763
995,11.512820512820513,2327.043392504931,16,0,1151.2820512820513,35.14,0,436,27.05764705882353,0.062058823529411763
996,14.205128205128204,2327.043392504931,16,0,1420.5128205128203,35.14,0,436,27.05764705882353,0.062058823529411763
997,13.965483234714004,2327.043392504931,16,0,1396.5483234714004,35.14,0,436,27.05764705882353,0.062058823529411763
998,23.31163708086785,2327.043392504931,16,2,2331.163708086785,40.73,1,1333,44.85925461320241,0.03365285417344517
999,21.034516765285996,2327.043392504931,16,2,2103.4516765286,40.73,1,1333,44.85925461320241,0.03365285417344517
1000,18.131163708086785,2327.043392504931,16,2,1813.1163708086785,40.73,1,1333,44.85925461320241,0.03365285417344517
1001,16.052268244575938,2327.043392504931,16,2,1605.2268244575937,40.73,1,1333,44.85925461320241,0.03365285417344517
1002,12.353057199211046,1399.0838264299803,15,1,1235.3057199211046,40.31,1,1333,44.85925461320241,0.03365285417344517
1003,29.04240631163708,1399.0838264299803,15,1,2904.240631163708,40.31,1,1333,44.85925461320241,0.03365285417344517
1004,16.21104536489152,1399.0838264299803,15,1,1621.1045364891518,40.31,1,1333,44.85925461320241,0.03365285417344517
1005,12.3767258382643,1399.0838264299803,15,0,1237.67258382643,33.9,0,436,27.05764705882353,0.062058823529411763
1006,11.189349112426035,1399.0838264299803,15,0,1118.9349112426034,33.9,0,436,27.05764705882353,0.062058823529411763
1007,8.747534516765286,1399.0838264299803,15,0,874.7534516765287,33.9,0,436,27.05764705882353,0.062058823529411763
1008,25.173570019723865,1399.0838264299803,15,0,2517.3570019723866,33.9,0,436,27.05764705882353,0.062058823529411763
1009,19.31360946745562,2087.769230769231,17,1,1931.3609467455622,36.49,1,1333,44.85925461320241,0.03365285417344517
1010,11.692307692307692,2087.769230769231,17,0,1169.230769230769,33.3,0,436,27.05764705882353,0.062058823529411763
1011,18.858974358974358,2087.769230769231,17,0,1885.8974358974358,33.3,0,436,27.05764705882353,0.062058823529411763
1012,30.347140039447734,2087.769230769231,17,0,3034.714003944773,33.3,0,436,27.05764705882353,0.062058823529411763
1013,25.994082840236686,2087.769230769231,17,0,2599.408284023669,33.3,0,436,27.05764705882353,0.062058823529411763
1014,29.231755424063117,2087.769230769231,17,1,2923.1755424063117,36.49,1,1333,44.85925461320241,0.03365285417344517
1015,20.692307692307693,1715.4694280078895,12,2,2069.2307692307695,33.07,0,436,27.05764705882353,0.062058823529411763
1016,11.782051282051283,1715.4694280078895,12,1,1178.2051282051282,32.49,0,436,27.05764705882353,0.062058823529411763
1017,23.380670611439843,1715.4694280078895,12,1,2338.067061143984,32.49,0,436,27.05764705882353,0.062058823529411763
1018,17.530571992110453,1715.4694280078895,12,2,1753.0571992110454,33.07,0,436,27.05764705882353,0.062058823529411763
1019,30.193293885601577,1715.4694280078895,12,0,3019.329388560158,25.24,0,436,27.05764705882353,0.062058823529411763
1020,21.765285996055226,1715.4694280078895,12,0,2176.5285996055227,25.24,0,436,27.05764705882353,0.062058823529411763
1021,10.548323471400394,1267.2761341222879,14,0,1054.8323471400395,26.49,0,436,27.05764705882353,0.062058823529411763
1022,29.01084812623274,1267.2761341222879,14,0,2901.084812623274,26.49,0,436,27.05764705882353,0.062058823529411763
1023,11.04240631163708,1267.2761341222879,14,0,1104.240631163708,26.49,0,436,27.05764705882353,0.062058823529411763
1024,12.135108481262327,2327.043392504931,16,1,1213.5108481262328,40.24,1,1333,44.85925461320241,0.03365285417344517
1025,31.814595660749507,2327.043392504931,16,1,3181.4595660749505,40.24,1,1333,44.85925461320241,0.03365285417344517
1026,8.16370808678501,2327.043392504931,16,1,816.3708086785009,40.24,1,1333,44.85925461320241,0.03365285417344517
1027,16.62524654832347,2327.043392504931,16,2,1662.524654832347,40.73,1,1333,44.85925461320241,0.03365285417344517
1028,19.63905325443787,2327.043392504931,16,1,1963.9053254437868,40.24,1,1333,44.85925461320241,0.03365285417344517
1029,29.776134122287967,2327.043392504931,16,2,2977.6134122287967,40.73,1,1333,44.85925461320241,0.03365285417344517
1030,29.44871794871795,2327.043392504931,16,1,2944.871794871795,40.24,1,1333,44.85925461320241,0.03365285417344517
1031,27.244575936883628,2327.043392504931,16,1,2724.457593688363,40.24,1,1333,44.85925461320241,0.03365285417344517
1032,25.86390532544379,2327.043392504931,16,1,2586.390532544379,40.24,1,1333,44.85925461320241,0.03365285417344517
1033,28.797830374753453,1399.0838264299803,15,1,2879.7830374753453,40.31,1,1333,44.85925461320241,0.03365285417344517
1034,20.025641025641026,1399.0838264299803,15,1,2002.5641025641025,40.31,1,1333,44.85925461320241,0.03365285417344517
1035,24.53846153846154,1399.0838264299803,15,1,2453.846153846154,40.31,1,1333,44.85925461320241,0.03365285417344517
1036,14.592702169625246,1399.0838264299803,15,1,1459.2702169625247,40.31,1,1333,44.85925461320241,0.03365285417344517
1037,14.178500986193294,1399.0838264299803,15,1,1417.8500986193294,40.31,1,1333,44.85925461320241,0.03365285417344517
1038,19.488165680473372,2087.769230769231,17,1,1948.8165680473371,36.49,1,1333,44.85925461320241,0.03365285417344517
1039,28.483234714003945,2087.769230769231,17,0,2848.3234714003947,33.3,0,436,27.05764705882353,0.062058823529411763
1040,10.545364891518737,2087.769230769231,17,0,1054.5364891518736,33.3,0,436,27.05764705882353,0.062058823529411763
1041,17.02268244575937,2087.769230769231,17,0,1702.268244575937,33.3,0,436,27.05764705882353,0.062058823529411763
1042,16.45069033530572,2087.769230769231,17,0,1645.069033530572,33.3,0,436,27.05764705882353,0.062058823529411763
1043,30.21301775147929,2087.769230769231,17,0,3021.3017751479288,33.3,0,436,27.05764705882353,0.062058823529411763
1044,10.983234714003945,2087.769230769231,17,1,1098.3234714003945,36.49,1,1333,44.85925461320241,0.03365285417344517
1045,10.48422090729783,1715.4694280078895,12,2,1048.4220907297831,33.07,0,436,27.05764705882353,0.062058823529411763
1046,30.567061143984223,1715.4694280078895,12,1,3056.7061143984224,32.49,0,436,27.05764705882353,0.062058823529411763
1047,26.79585798816568,1715.4694280078895,12,1,2679.585798816568,32.49,0,436,27.05764705882353,0.062058823529411763
1048,11.535502958579881,1715.4694280078895,12,1,1153.5502958579882,32.49,0,436,27.05764705882353,0.062058823529411763
1049,14.364891518737673,1715.4694280078895,12,2,1436.4891518737672,33.07,0,436,27.05764705882353,0.062058823529411763
1050,9.137080867850099,1715.4694280078895,12,0,913.7080867850099,25.24,0,436,27.05764705882353,0.062058823529411763
1051,29.53155818540434,1267.2761341222879,14,0,2953.1558185404338,26.49,0,436,27.05764705882353,0.062058823529411763
1052,8.378698224852071,1267.2761341222879,14,0,837.8698224852071,26.49,0,436,27.05764705882353,0.062058823529411763
1053,18.340236686390533,1267.2761341222879,14,0,1834.0236686390533,26.49,0,436,27.05764705882353,0.062058823529411763
1054,26.67948717948718,2327.043392504931,16,1,2667.948717948718,40.24,1,1333,44.85925461320241,0.03365285417344517
1055,14.857001972386588,2327.043392504931,16,1,1485.7001972386588,40.24,1,1333,44.85925461320241,0.03365285417344517
1056,16.110453648915186,2327.043392504931,16,1,1611.0453648915186,40.24,1,1333,44.85925461320241,0.03365285417344517
1057,20.317554240631164,2327.043392504931,16,2,2031.7554240631164,40.73,1,1333,44.85925461320241,0.03365285417344517
1058,23.875739644970412,2327.043392504931,16,2,2387.5739644970413,40.73,1,1333,44.85925461320241,0.03365285417344517
1059,16.6439842209073,2327.043392504931,16,2,1664.39842209073,40.73,1,1333,44.85925461320241,0.03365285417344517
1060,26.911242603550296,2327.043392504931,16,2,2691.1242603550295,40.73,1,1333,44.85925461320241,0.03365285417344517
1061,13.761341222879684,2327.043392504931,16,2,1376.1341222879685,40.73,1,1333,44.85925461320241,0.03365285417344517
1062,24.86587771203156,2327.043392504931,16,1,2486.5877712031556,40.24,1,1333,44.85925461320241,0.03365285417344517
1063,9.263313609467456,1399.0838264299803,15,1,926.3313609467456,40.31,1,1333,44.85925461320241,0.03365285417344517
1064,20.803747534516766,1399.0838264299803,15,1,2080.3747534516765,40.31,1,1333,44.85925461320241,0.03365285417344517
1065,9.436883629191321,1399.0838264299803,15,1,943.6883629191321,40.31,1,1333,44.85925461320241,0.03365285417344517
1066,18.283037475345168,1399.0838264299803,15,1,1828.3037475345168,40.31,1,1333,44.85925461320241,0.03365285417344517
1067,18.429980276134124,2087.769230769231,17,2,1842.9980276134124,38.49,1,1333,44.85925461320241,0.03365285417344517
1068,23.41025641025641,2087.769230769231,17,1,2341.0256410256407,36.49,1,1333,44.85925461320241,0.03365285417344517
1069,21.30473372781065,2087.769230769231,17,1,2130.473372781065,36.49,1,1333,44.85925461320241,0.03365285417344517
1070,8.137080867850099,2087.769230769231,17,1,813.7080867850099,36.49,1,1333,44.85925461320241,0.03365285417344517
1071,26.817554240631164,2087.769230769231,17,1,2681.7554240631166,36.49,1,1333,44.85925461320241,0.03365285417344517
1072,18.41518737672584,2087.769230769231,17,1,1841.518737672584,36.49,1,1333,44.85925461320241,0.03365285417344517
1073,17.13905325443787,2087.769230769231,17,1,1713.9053254437868,36.49,1,1333,44.85925461320241,0.03365285417344517
1074,14.94378698224852,2087.769230769231,17,1,1494.378698224852,36.49,1,1333,44.85925461320241,0.03365285417344517
1075,8.849112426035504,1715.4694280078895,12,2,884.9112426035504,33.07,0,436,27.05764705882353,0.062058823529411763
1076,18.40828402366864,1715.4694280078895,12,1,1840.8284023668639,32.49,0,436,27.05764705882353,0.062058823529411763
1077,32.46942800788955,1715.4694280078895,12,1,3246.9428007889546,32.49,0,436,27.05764705882353,0.062058823529411763
1078,17.767258382642996,1715.4694280078895,12,1,1776.7258382642997,32.49,0,436,27.05764705882353,0.062058823529411763
1079,20.157790927021697,1715.4694280078895,12,1,2015.7790927021697,32.49,0,436,27.05764705882353,0.062058823529411763
1080,12.110453648915188,1715.4694280078895,12,1,1211.0453648915188,32.49,0,436,27.05764705882353,0.062058823529411763
1081,16.19921104536489,1267.2761341222879,14,0,1619.921104536489,26.49,0,436,27.05764705882353,0.062058823529411763
1082,15.824457593688363,1267.2761341222879,14,0,1582.4457593688362,26.49,0,436,27.05764705882353,0.062058823529411763
1083,18.68639053254438,1267.2761341222879,14,0,1868.6390532544378,26.49,0,436,27.05764705882353,0.062058823529411763
1084,25.283037475345168,1267.2761341222879,14,0,2528.303747534517,26.49,0,436,27.05764705882353,0.062058823529411763
1085,23.652859960552266,2327.043392504931,16,1,2365.285996055227,40.24,1,1333,44.85925461320241,0.03365285417344517
1086,30.840236686390533,2327.043392504931,16,2,3084.023668639053,40.73,1,1333,44.85925461320241,0.03365285417344517
1087,26.294871794871796,2327.043392504931,16,2,2629.4871794871797,40.73,1,1333,44.85925461320241,0.03365285417344517
1088,31.041420118343197,2327.043392504931,16,2,3104.14201183432,40.73,1,1333,44.85925461320241,0.03365285417344517
1089,15.211045364891518,2327.043392504931,16,2,1521.1045364891518,40.73,1,1333,44.85925461320241,0.03365285417344517
1090,31.050295857988164,2327.043392504931,16,2,3105.0295857988162,40.73,1,1333,44.85925461320241,0.03365285417344517
1091,19.140039447731755,2327.043392504931,16,2,1914.0039447731756,40.73,1,1333,44.85925461320241,0.03365285417344517
1092,20.13214990138067,2327.043392504931,16,1,2013.2149901380672,40.24,1,1333,44.85925461320241,0.03365285417344517
1093,18.03846153846154,2327.043392504931,16,1,1803.846153846154,40.24,1,1333,44.85925461320241,0.03365285417344517
1094,30.945759368836292,1399.0838264299803,15,1,3094.5759368836293,40.31,1,1333,44.85925461320241,0.03365285417344517
1095,12.080867850098619,1399.0838264299803,15,1,1208.0867850098618,40.31,1,1333,44.85925461320241,0.03365285417344517
1096,9.808678500986193,2087.769230769231,17,2,980.8678500986193,38.49,1,1333,44.85925461320241,0.03365285417344517
1097,13.095660749506903,2087.769230769231,17,0,1309.5660749506903,33.3,0,436,27.05764705882353,0.062058823529411763
1098,29.220907297830376,2087.769230769231,17,0,2922.0907297830377,33.3,0,436,27.05764705882353,0.062058823529411763
1099,30.189349112426036,2087.769230769231,17,2,3018.9349112426034,38.49,1,1333,44.85925461320241,0.03365285417344517
1100,17.879684418145956,2087.769230769231,17,2,1787.9684418145957,38.49,1,1333,44.85925461320241,0.03365285417344517
1101,9.987179487179487,2087.769230769231,17,2,998.7179487179487,38.49,1,1333,44.85925461320241,0.03365285417344517
1102,15.266272189349113,2087.769230769231,17,2,1526.6272189349113,38.49,1,1333,44.85925461320241,0.03365285417344517
1103,31.229783037475347,2087.769230769231,17,1,3122.9783037475345,36.49,1,1333,44.85925461320241,0.03365285417344517
1104,23.398422090729785,2087.769230769231,17,1,2339.8422090729787,36.49,1,1333,44.85925461320241,0.03365285417344517
1105,22.471400394477318,1715.4694280078895,12,2,2247.140039447732,33.07,0,436,27.05764705882353,0.062058823529411763
1106,19.932938856015777,1715.4694280078895,12,1,1993.2938856015778,32.49,0,436,27.05764705882353,0.062058823529411763
1107,16.238658777120314,1715.4694280078895,12,1,1623.8658777120313,32.49,0,436,27.05764705882353,0.062058823529411763
1108,17.27317554240631,1715.4694280078895,12,1,1727.3175542406311,32.49,0,436,27.05764705882353,0.062058823529411763
1109,12.607495069033531,1715.4694280078895,12,1,1260.749506903353,32.49,0,436,27.05764705882353,0.062058823529411763
1110,8.857988165680473,1715.4694280078895,12,2,885.7988165680473,33.07,0,436,27.05764705882353,0.062058823529411763
1111,9.091715976331361,1267.2761341222879,14,0,909.1715976331361,26.49,0,436,27.05764705882353,0.062058823529411763
1112,27.6232741617357,1267.2761341222879,14,0,2762.32741617357,26.49,0,436,27.05764705882353,0.062058823529411763
1113,13.485207100591715,1267.2761341222879,14,0,1348.5207100591715,26.49,0,436,27.05764705882353,0.062058823529411763
1114,29.456607495069033,1267.2761341222879,14,0,2945.6607495069034,26.49,0,436,27.05764705882353,0.062058823529411763
1115,18.702169625246547,1267.2761341222879,14,0,1870.2169625246547,26.49,0,436,27.05764705882353,0.062058823529411763
1116,8.550295857988166,2327.043392504931,16,1,855.0295857988166,40.24,1,1333,44.85925461320241,0.03365285417344517
1117,18.669625246548325,2327.043392504931,16,2,1866.9625246548326,40.73,1,1333,44.85925461320241,0.03365285417344517
1118,27.56508875739645,2327.043392504931,16,2,2756.5088757396447,40.73,1,1333,44.85925461320241,0.03365285417344517
1119,13.571005917159763,2327.043392504931,16,2,1357.1005917159762,40.73,1,1333,44.85925461320241,0.03365285417344517
1120,11.060157790927022,2327.043392504931,16,2,1106.0157790927021,40.73,1,1333,44.85925461320241,0.03365285417344517
1121,15.552268244575936,2327.043392504931,16,2,1555.2268244575937,40.73,1,1333,44.85925461320241,0.03365285417344517
1122,30.76923076923077,2327.043392504931,16,2,3076.923076923077,40.73,1,1333,44.85925461320241,0.03365285417344517
1123,13.142998027613412,2327.043392504931,16,1,1314.2998027613412,40.24,1,1333,44.85925461320241,0.03365285417344517
1124,18.92406311637081,1399.0838264299803,15,1,1892.406311637081,40.31,1,1333,44.85925461320241,0.03365285417344517
1125,20.224852071005916,2087.769230769231,17,2,2022.4852071005917,38.49,1,1333,44.85925461320241,0.03365285417344517
1126,23.353057199211044,2087.769230769231,17,0,2335.3057199211044,33.3,0,436,27.05764705882353,0.062058823529411763
1127,23.943786982248522,2087.769230769231,17,0,2394.378698224852,33.3,0,436,27.05764705882353,0.062058823529411763
1128,16.452662721893493,2087.769230769231,17,0,1645.2662721893494,33.3,0,436,27.05764705882353,0.062058823529411763
1129,13.708086785009861,2087.769230769231,17,0,1370.8086785009862,33.3,0,436,27.05764705882353,0.062058823529411763
1130,13.038461538461538,2087.769230769231,17,0,1303.8461538461538,33.3,0,436,27.05764705882353,0.062058823529411763
1131,29.67751479289941,2087.769230769231,17,0,2967.751479289941,33.3,0,436,27.05764705882353,0.062058823529411763
1132,9.436883629191321,2087.769230769231,17,2,943.6883629191321,38.49,1,1333,44.85925461320241,0.03365285417344517
1133,29.727810650887573,2087.769230769231,17,1,2972.7810650887573,36.49,1,1333,44.85925461320241,0.03365285417344517
1134,14.835305719921104,2087.769230769231,17,1,1483.5305719921105,36.49,1,1333,44.85925461320241,0.03365285417344517
1135,27.355029585798817,1715.4694280078895,12,2,2735.5029585798816,33.07,0,436,27.05764705882353,0.062058823529411763
1136,17.71104536489152,1715.4694280078895,12,1,1771.1045364891518,32.49,0,436,27.05764705882353,0.062058823529411763
1137,27.765285996055226,1715.4694280078895,12,1,2776.5285996055227,32.49,0,436,27.05764705882353,0.062058823529411763
1138,21.267258382642996,1715.4694280078895,12,2,2126.7258382642995,33.07,0,436,27.05764705882353,0.062058823529411763
1139,9.254437869822485,1715.4694280078895,12,2,925.4437869822485,33.07,0,436,27.05764705882353,0.062058823529411763
1140,19.377712031558186,1715.4694280078895,12,2,1937.7712031558185,33.07,0,436,27.05764705882353,0.062058823529411763
1141,24.355029585798817,1267.2761341222879,14,0,2435.5029585798816,26.49,0,436,27.05764705882353,0.062058823529411763
1142,27.285009861932938,1267.2761341222879,14,0,2728.500986193294,26.49,0,436,27.05764705882353,0.062058823529411763
1143,19.52268244575937,1267.2761341222879,14,0,1952.268244575937,26.49,0,436,27.05764705882353,0.062058823529411763
1144,9.850098619329389,1267.2761341222879,14,0,985.0098619329389,26.49,0,436,27.05764705882353,0.062058823529411763
1145,21.18836291913215,1267.2761341222879,14,0,2118.836291913215,26.49,0,436,27.05764705882353,0.062058823529411763
1146,16.75147928994083,2327.043392504931,16,1,1675.1479289940828,40.24,1,1333,44.85925461320241,0.03365285417344517
1147,13.096646942800788,2327.043392504931,16,1,1309.664694280079,40.24,1,1333,44.85925461320241,0.03365285417344517
1148,23.18639053254438,2327.043392504931,16,2,2318.639053254438,40.73,1,1333,44.85925461320241,0.03365285417344517
1149,22.951676528599606,2327.043392504931,16,2,2295.1676528599605,40.73,1,1333,44.85925461320241,0.03365285417344517
1150,24.095660749506905,2327.043392504931,16,2,2409.5660749506906,40.73,1,1333,44.85925461320241,0.03365285417344517
1151,21.458579881656803,2327.043392504931,16,2,2145.85798816568,40.73,1,1333,44.85925461320241,0.03365285417344517
1152,25.960552268244577,2327.043392504931,16,2,2596.055226824458,40.73,1,1333,44.85925461320241,0.03365285417344517
1153,10.617357001972387,2327.043392504931,16,1,1061.7357001972387,40.24,1,1333,44.85925461320241,0.03365285417344517
1154,31.58284023668639,2087.769230769231,17,2,3158.284023668639,38.49,1,1333,44.85925461320241,0.03365285417344517
1155,27.095660749506905,2087.769230769231,17,2,2709.5660749506906,38.49,1,1333,44.85925461320241,0.03365285417344517
1156,17.340236686390533,2087.769230769231,17,0,1734.0236686390533,33.3,0,436,27.05764705882353,0.062058823529411763
1157,15.325443786982248,2087.769230769231,17,0,1532.5443786982248,33.3,0,436,27.05764705882353,0.062058823529411763
1158,29.90828402366864,2087.769230769231,17,0,2990.828402366864,33.3,0,436,27.05764705882353,0.062058823529411763
1159,32.429980276134124,2087.769230769231,17,0,3242.9980276134124,33.3,0,436,27.05764705882353,0.062058823529411763
1160,7.991124260355029,2087.769230769231,17,0,799.112426035503,33.3,0,436,27.05764705882353,0.062058823529411763
1161,14.929980276134122,2087.769230769231,17,0,1492.9980276134122,33.3,0,436,27.05764705882353,0.062058823529411763
1162,10.034516765285996,2087.769230769231,17,2,1003.4516765285996,38.49,1,1333,44.85925461320241,0.03365285417344517
1163,26.661735700197237,2087.769230769231,17,1,2666.1735700197237,36.49,1,1333,44.85925461320241,0.03365285417344517
1164,31.214990138067062,2087.769230769231,17,1,3121.499013806706,36.49,1,1333,44.85925461320241,0.03365285417344517
1165,17.023668639053255,1715.4694280078895,12,2,1702.3668639053255,33.07,0,436,27.05764705882353,0.062058823529411763
1166,24.546351084812624,1715.4694280078895,12,1,2454.6351084812623,32.49,0,436,27.05764705882353,0.062058823529411763
1167,23.562130177514792,1715.4694280078895,12,1,2356.213017751479,32.49,0,436,27.05764705882353,0.062058823529411763
1168,29.3836291913215,1715.4694280078895,12,1,2938.36291913215,32.49,0,436,27.05764705882353,0.062058823529411763
1169,29.17948717948718,1715.4694280078895,12,2,2917.948717948718,33.07,0,436,27.05764705882353,0.062058823529411763
1170,31.151873767258383,1715.4694280078895,12,2,3115.1873767258385,33.07,0,436,27.05764705882353,0.062058823529411763
1171,24.866863905325445,1267.2761341222879,14,0,2486.6863905325445,26.49,0,436,27.05764705882353,0.062058823529411763
1172,9.66370808678501,1267.2761341222879,14,1,966.3708086785009,39.14,1,1333,44.85925461320241,0.03365285417344517
1173,30.995069033530573,1267.2761341222879,14,1,3099.506903353057,39.14,1,1333,44.85925461320241,0.03365285417344517
1174,18.265285996055226,1267.2761341222879,14,1,1826.5285996055227,39.14,1,1333,44.85925461320241,0.03365285417344517
1175,24.999013806706113,1267.2761341222879,14,1,2499.901380670611,39.14,1,1333,44.85925461320241,0.03365285417344517
1176,12.35404339250493,1267.2761341222879,14,1,1235.404339250493,39.14,1,1333,44.85925461320241,0.03365285417344517
1177,25.06311637080868,2327.043392504931,16,1,2506.311637080868,40.24,1,1333,44.85925461320241,0.03365285417344517
1178,26.7465483234714,2327.043392504931,16,1,2674.65483234714,40.24,1,1333,44.85925461320241,0.03365285417344517
1179,22.58481262327416,2327.043392504931,16,2,2258.481262327416,40.73,1,1333,44.85925461320241,0.03365285417344517
1180,32.93195266272189,2327.043392504931,16,2,3293.195266272189,40.73,1,1333,44.85925461320241,0.03365285417344517
1181,23.6163708086785,2327.043392504931,16,1,2361.63708086785,40.24,1,1333,44.85925461320241,0.03365285417344517
1182,27.018737672583825,2327.043392504931,16,1,2701.8737672583825,40.24,1,1333,44.85925461320241,0.03365285417344517
1183,26.108481262327416,2327.043392504931,16,1,2610.8481262327414,40.24,1,1333,44.85925461320241,0.03365285417344517
1184,11.618343195266272,2087.769230769231,17,2,1161.8343195266273,38.49,1,1333,44.85925461320241,0.03365285417344517
1185,8.308678500986193,2087.769230769231,17,2,830.8678500986193,38.49,1,1333,44.85925461320241,0.03365285417344517
1186,25.44871794871795,2087.769230769231,17,0,2544.871794871795,33.3,0,436,27.05764705882353,0.062058823529411763
1187,9.766272189349113,2087.769230769231,17,0,976.6272189349113,33.3,0,436,27.05764705882353,0.062058823529411763
1188,25.428994082840237,2087.769230769231,17,2,2542.8994082840236,38.49,1,1333,44.85925461320241,0.03365285417344517
1189,21.08284023668639,2087.769230769231,17,2,2108.284023668639,38.49,1,1333,44.85925461320241,0.03365285417344517
1190,19.689349112426036,2087.769230769231,17,2,1968.9349112426037,38.49,1,1333,44.85925461320241,0.03365285417344517
1191,14.609467455621301,2087.769230769231,17,2,1460.9467455621302,38.49,1,1333,44.85925461320241,0.03365285417344517
1192,21.60355029585799,2087.769230769231,17,2,2160.355029585799,38.49,1,1333,44.85925461320241,0.03365285417344517
1193,13.096646942800788,2087.769230769231,17,1,1309.664694280079,36.49,1,1333,44.85925461320241,0.03365285417344517
1194,13.751479289940828,2087.769230769231,17,1,1375.1479289940828,36.49,1,1333,44.85925461320241,0.03365285417344517
1195,12.081854043392505,1715.4694280078895,12,2,1208.1854043392505,33.07,0,436,27.05764705882353,0.062058823529411763
1196,27.0207100591716,1715.4694280078895,12,1,2702.0710059171597,32.49,0,436,27.05764705882353,0.062058823529411763
1197,9.825443786982248,1715.4694280078895,12,1,982.5443786982248,32.49,0,436,27.05764705882353,0.062058823529411763
1198,18.427021696252467,1715.4694280078895,12,1,1842.7021696252468,32.49,0,436,27.05764705882353,0.062058823529411763
1199,31.44674556213018,1715.4694280078895,12,1,3144.6745562130177,32.49,0,436,27.05764705882353,0.062058823529411763
1200,21.81854043392505,1715.4694280078895,12,2,2181.854043392505,33.07,0,436,27.05764705882353,0.062058823529411763
1201,8.828402366863905,1267.2761341222879,14,1,882.8402366863905,39.14,1,1333,44.85925461320241,0.03365285417344517
1202,11.069033530571993,1267.2761341222879,14,1,1106.9033530571992,39.14,1,1333,44.85925461320241,0.03365285417344517
1203,19.161735700197237,1267.2761341222879,14,1,1916.1735700197237,39.14,1,1333,44.85925461320241,0.03365285417344517
1204,21.52958579881657,1267.2761341222879,14,1,2152.958579881657,39.14,1,1333,44.85925461320241,0.03365285417344517
1205,30.429980276134124,1267.2761341222879,14,1,3042.9980276134124,39.14,1,1333,44.85925461320241,0.03365285417344517
1206,18.238658777120314,1267.2761341222879,14,1,1823.8658777120313,39.14,1,1333,44.85925461320241,0.03365285417344517
1207,27.958579881656803,1267.2761341222879,14,1,2795.85798816568,39.14,1,1333,44.85925461320241,0.03365285417344517
1208,26.633136094674555,2327.043392504931,16,1,2663.3136094674555,40.24,1,1333,44.85925461320241,0.03365285417344517
1209,24.602564102564102,2327.043392504931,16,1,2460.25641025641,40.24,1,1333,44.85925461320241,0.03365285417344517
1210,29.014792899408285,2327.043392504931,16,1,2901.4792899408285,40.24,1,1333,44.85925461320241,0.03365285417344517
1211,27.777120315581854,2327.043392504931,16,1,2777.7120315581856,40.24,1,1333,44.85925461320241,0.03365285417344517
1212,11.456607495069033,2327.043392504931,16,1,1145.6607495069034,40.24,1,1333,44.85925461320241,0.03365285417344517
1213,26.41715976331361,2327.043392504931,16,1,2641.715976331361,40.24,1,1333,44.85925461320241,0.03365285417344517
1214,10.806706114398422,2087.769230769231,17,2,1080.670611439842,38.49,1,1333,44.85925461320241,0.03365285417344517
1215,30.88757396449704,2087.769230769231,17,2,3088.757396449704,38.49,1,1333,44.85925461320241,0.03365285417344517
1216,18.799802761341223,2087.769230769231,17,0,1879.9802761341223,33.3,0,436,27.05764705882353,0.062058823529411763
1217,27.698224852071007,2087.769230769231,17,0,2769.8224852071007,33.3,0,436,27.05764705882353,0.062058823529411763
1218,29.581854043392504,2087.769230769231,17,2,2958.1854043392505,38.49,1,1333,44.85925461320241,0.03365285417344517
1219,14.134122287968442,2087.769230769231,17,2,1413.4122287968441,38.49,1,1333,44.85925461320241,0.03365285417344517
1220,8.989151873767259,2087.769230769231,17,2,898.915187376726,38.49,1,1333,44.85925461320241,0.03365285417344517
1221,10.555226824457593,2087.769230769231,17,2,1055.5226824457593,38.49,1,1333,44.85925461320241,0.03365285417344517
