,id_tienda,id_producto,reorden,frecuencia_reorden
10015,10,890,10340,5
10016,10,891,23270,5
10017,10,892,14410,5
10018,10,893,24060,5
10019,10,894,1630,5
10020,10,895,9265,5
10021,10,896,20830,5
10022,10,897,19800,5
10023,10,898,26055,5
10024,10,899,12695,5
10025,10,900,31250,5
10026,10,901,6425,5
10027,10,902,11890,5
10028,10,903,3385,5
10029,10,904,305,5
10030,10,905,490,5
10031,10,906,490,5
10032,10,907,17505,5
10033,10,908,4290,5
10034,10,909,15385,5
10035,10,910,10575,5
10036,10,911,19400,5
10037,10,912,10625,5
10038,10,913,865,5
10039,10,914,695,5
10040,10,915,28840,5
10041,10,916,10985,5
10042,10,917,30205,5
10043,10,918,22330,5
10044,10,919,25755,5
10045,10,920,30340,5
10046,10,921,16710,5
10047,10,922,18980,5
10048,10,923,28350,5
10049,10,924,17635,5
10050,10,925,19400,5
10051,10,926,11890,5
10052,10,927,12315,5
10053,10,928,19095,5
10054,10,929,29555,5
10055,10,930,1490,5
10056,10,931,30205,5
10057,10,932,27360,5
10058,10,933,3080,5
10059,10,934,8840,5
10060,10,935,17910,5
10061,10,936,20035,5
10062,10,937,4980,5
10063,10,938,22060,5
10064,10,939,15130,5
10065,10,940,14320,5
10066,10,941,16485,5
10067,10,942,21655,5
10068,10,943,25015,5
10069,10,944,11210,5
10070,10,945,4810,5
10071,10,946,5385,5
10072,10,947,28160,5
10073,10,948,12050,5
10074,10,949,2990,5
10075,10,950,29555,5
10076,10,951,4575,5
10077,10,952,14070,5
10078,10,953,26390,5
10079,10,954,24320,5
10080,10,955,7790,5
10081,10,956,27250,5
10082,10,957,30205,5
10083,10,958,11365,5
10084,10,959,18880,5
10085,10,960,14170,5
10086,10,961,10885,5
10087,10,962,5115,5
10088,10,963,10500,5
10089,10,964,17005,5
10090,10,965,14320,5
10091,10,966,23270,5
10092,10,967,4130,5
10093,10,968,14170,5
10094,10,969,19940,5
10095,10,970,4475,5
10096,10,971,11535,5
10097,10,972,2535,5
10098,10,973,2720,5
10099,10,974,15470,5
10100,10,975,31145,5
10101,10,976,7090,5
10102,10,977,25260,5
10103,10,978,12315,5
10104,10,979,27520,5
10105,10,980,4980,5
10106,10,981,22010,5
10107,10,982,490,5
10108,10,983,435,5
10109,10,984,9365,5
10110,10,985,29005,5
10111,10,986,13755,5
10112,10,987,1300,5
10113,10,988,17635,5
10114,10,989,23930,5
10115,10,990,150,5
10116,10,991,19095,5
10117,10,992,29150,5
10118,10,993,27520,5
10119,10,994,13540,5
10120,10,995,29555,5
10121,10,996,6425,5
10122,10,997,26475,5
10123,10,998,17165,5
10124,10,999,19525,5
10125,10,1000,22630,5
10126,10,1001,13235,5
10127,10,1002,6580,5
10128,10,1003,13110,5
10129,10,1004,16485,5
10130,10,1005,24470,5
10131,10,1006,1300,5
10132,10,1007,31940,5
10133,10,1008,10885,5
10134,10,1009,1300,5
10135,10,1010,10625,5
10136,10,1011,490,5
10137,10,1012,10340,5
10138,10,1013,1885,5
10139,10,1014,28505,5
10140,11,1,465,5
10141,11,2,19245,5
10142,11,3,20810,5
10143,11,4,33615,5
10144,11,5,1235,5
10145,11,6,5510,5
10146,11,7,27900,5
10147,11,8,28220,5
10148,11,9,18880,5
10149,11,10,4955,5
10150,11,11,14310,5
10151,11,12,47925,5
10152,11,13,41415,5
10153,11,14,6130,5
10154,11,15,42620,5
10155,11,16,18880,5
10156,11,17,15180,5
10157,11,18,5510,5
10158,11,19,24240,5
10159,11,20,6130,5
10160,11,21,15590,5
10161,11,22,1235,5
10162,11,23,22980,5
10163,11,24,17500,5
10164,11,25,13765,5
10165,11,26,1605,5
10166,11,27,2215,5
10167,11,28,11595,5
10168,11,29,15180,5
10169,11,30,14760,5
10170,11,31,38270,5
10171,11,32,21055,5
10172,11,33,1605,5
10173,11,34,22595,5
10174,11,35,15180,5
10175,11,36,14545,5
10176,11,37,34535,5
10177,11,38,21580,5
10178,11,39,2410,5
10179,11,40,37330,5
10180,11,41,42795,5
10181,11,42,24240,5
10182,11,43,37090,5
10183,11,44,44990,5
10184,11,45,45525,5
10185,11,46,14545,5
10186,11,47,28220,5
10187,11,48,28485,5
10188,11,49,11435,5
10189,11,50,29680,5
10190,11,51,49010,5
10191,11,52,24240,5
10192,11,53,18665,5
10193,11,54,10035,5
10194,11,55,26900,5
10195,11,56,12775,5
10196,11,57,27685,5
10197,11,58,16125,5
10198,11,59,4135,5
10199,11,60,16125,5
10200,11,61,44990,5
10201,11,62,36490,5
10202,11,63,47920,5
10203,11,64,16725,5
10204,11,65,25905,5
10205,11,66,25905,5
10206,11,67,30425,5
10207,11,68,25905,5
10208,11,69,24240,5
10209,11,70,41415,5
10210,11,71,18100,5
10211,11,72,37090,5
10212,11,73,45885,5
10213,11,74,29455,5
10214,11,75,10255,5
10215,11,76,13215,5
10216,11,77,20415,5
10217,11,78,16725,5
10218,11,79,9450,5
10219,11,80,40395,5
10220,11,81,47175,5
10221,11,82,40395,5
10222,11,83,29045,5
10223,11,84,7070,5
10224,11,85,26345,5
10225,11,86,15180,5
10226,11,87,39465,5
10227,11,88,2215,5
10228,11,89,28680,5
10229,11,90,4605,5
10230,11,91,42795,5
10231,11,92,2215,5
10232,11,93,15345,5
10233,11,94,7530,5
10234,11,95,33615,5
10235,11,96,16925,5
10236,11,97,13975,5
10237,11,98,4400,5
10238,11,99,45175,5
10239,11,100,8850,5
10240,11,101,9655,5
10241,11,102,1460,5
10242,11,103,27900,5
10243,11,104,22235,5
10244,11,105,2580,5
10245,11,106,24285,5
10246,11,107,46320,5
10247,11,108,600,5
10248,11,109,26900,5
10249,11,110,2935,5
10250,11,111,10430,5
10251,11,112,42620,5
10252,11,113,30850,5
10253,11,114,24520,5
10254,11,115,33380,5
10255,11,116,12380,5
10256,11,117,47470,5
10257,11,118,20240,5
10258,11,119,5,5
10259,11,120,750,5
10260,11,121,19160,5
10261,11,122,16565,5
10262,11,123,0,5
10263,11,124,21820,5
10264,11,125,18470,5
10265,11,126,15180,5
10266,11,127,21055,5
10267,11,128,45345,5
10268,11,129,46690,5
10269,11,130,600,5
10270,11,131,16305,5
10271,11,132,16725,5
10272,11,133,28060,5
10273,11,134,0,5
10274,11,135,26700,5
10275,11,136,31360,5
10276,11,137,22785,5
10277,11,138,17305,5
10278,11,139,28060,5
10279,11,140,30850,5
10280,11,141,17105,5
10281,11,142,26900,5
10282,11,143,13765,5
10283,11,144,1460,5
10284,11,145,28960,5
10285,11,146,15015,5
10286,11,147,2040,5
10287,11,148,23640,5
10288,11,149,11595,5
10289,11,150,16305,5
10290,11,151,10255,5
10291,11,152,9450,5
10292,11,153,8270,5
10293,11,154,28060,5
10294,11,155,34740,5
10295,11,156,26700,5
10296,11,157,15975,5
10297,11,158,32910,5
10298,11,159,8460,5
10299,11,160,4605,5
10300,11,161,36735,5
10301,11,162,30850,5
10302,11,163,9355,5
10303,11,164,27900,5
10304,11,165,7530,5
10305,11,166,18665,5
10306,11,167,12180,5
10307,11,168,3595,5
10308,11,169,13390,5
10309,11,170,36895,5
10310,11,171,4135,5
10311,11,172,47325,5
10312,11,173,24755,5
10313,11,174,10835,5
10314,11,175,43960,5
10315,11,176,36735,5
10316,11,177,38475,5
10317,11,178,12180,5
10318,11,179,15590,5
10319,11,180,13975,5
10320,11,181,42795,5
10321,11,182,45345,5
10322,11,183,14760,5
10323,11,184,37680,5
10324,11,185,15975,5
10325,11,186,15180,5
10326,11,187,30620,5
10327,11,188,17695,5
10328,11,189,18880,5
10329,11,190,19245,5
10330,11,191,42000,5
10331,11,192,30010,5
10332,11,193,12585,5
10333,11,194,1605,5
10334,11,195,5335,5
10335,11,196,25905,5
10336,11,197,11435,5
10337,11,198,41795,5
10338,11,199,9045,5
10339,11,200,40395,5
10340,11,201,18245,5
10341,11,202,17500,5
10342,11,203,27900,5
10343,11,204,5690,5
10344,11,205,42795,5
10345,11,206,165,5
10346,11,207,5925,5
10347,11,208,33615,5
10348,11,209,7875,5
10349,11,210,15015,5
10350,11,211,39225,5
10351,11,212,39855,5
10352,11,213,29680,5
10353,11,214,26700,5
10354,11,215,22235,5
10355,11,216,29680,5
10356,11,217,46950,5
10357,11,218,43960,5
10358,11,219,1840,5
10359,11,220,22785,5
10360,11,221,6130,5
10361,11,222,30850,5
10362,11,223,17105,5
10363,11,224,18100,5
10364,11,225,37090,5
10365,11,226,5335,5
10366,11,227,13030,5
10367,11,228,3430,5
10368,11,229,1605,5
10369,11,230,8700,5
10370,11,231,16565,5
10371,11,232,32385,5
10372,11,233,19705,5
10373,11,234,3595,5
10374,11,235,23405,5
10375,11,236,32910,5
10376,11,237,6335,5
10377,11,238,24520,5
10378,11,239,33380,5
10379,11,240,29260,5
10380,11,241,32910,5
10381,11,242,18880,5
10382,11,243,27685,5
10383,11,244,15180,5
10384,11,245,16925,5
10385,11,246,12380,5
10386,11,247,4605,5
10387,11,248,36330,5
10388,11,249,2580,5
10389,11,250,23685,5
10390,11,251,14215,5
10391,11,252,25905,5
10392,11,253,6510,5
10393,11,254,47925,5
10394,11,255,33810,5
10395,11,256,6130,5
10396,11,257,6335,5
10397,11,258,37330,5
10398,11,259,39855,5
10399,11,260,16305,5
10400,11,261,39225,5
10401,11,262,28960,5
10402,11,263,4955,5
10403,11,264,44525,5
10404,11,265,3595,5
10405,11,266,23640,5
10406,11,267,15540,5
10407,11,268,17305,5
10408,11,269,5,5
10409,11,270,21580,5
10410,11,271,16125,5
10411,11,272,18470,5
10412,11,273,34895,5
10413,11,274,18665,5
10414,11,275,7530,5
10415,11,276,45710,5
10416,11,277,40195,5
10417,11,278,16125,5
10418,11,279,4780,5
10419,11,280,3430,5
10420,11,281,26900,5
10421,11,282,4605,5
10422,11,283,28960,5
10423,11,284,14310,5
10424,11,285,18245,5
10425,11,286,18470,5
10426,11,287,37495,5
10427,11,288,19440,5
10428,11,289,17915,5
10429,11,290,20035,5
10430,11,291,11860,5
10431,11,292,14760,5
10432,11,293,16925,5
10433,11,294,46950,5
10434,11,295,35340,5
10435,11,296,45525,5
10436,11,297,31000,5
10437,11,298,45885,5
10438,11,299,42620,5
10439,11,300,32335,5
10440,11,301,5690,5
10441,11,302,17305,5
10442,11,303,29455,5
10443,11,304,19440,5
10444,11,305,2750,5
10445,11,306,24975,5
10446,11,307,14545,5
10447,11,308,46495,5
10448,11,309,9355,5
10449,11,310,29260,5
10450,11,311,39665,5
10451,11,312,16725,5
10452,11,313,8070,5
10453,11,314,12775,5
10454,11,315,29260,5
10455,11,316,45710,5
10456,11,317,23405,5
10457,11,318,25330,5
10458,11,319,5510,5
10459,11,320,16925,5
10460,11,321,42970,5
10461,11,322,18470,5
10462,11,323,11860,5
10463,11,324,13530,5
10464,11,325,25905,5
10465,11,326,10430,5
10466,11,327,37890,5
10467,11,328,11985,5
10468,11,329,4135,5
10469,11,330,24240,5
10470,11,331,34395,5
10471,11,332,13390,5
10472,11,333,37090,5
10473,11,334,19160,5
10474,11,335,40195,5
10475,11,336,20810,5
10476,11,337,17500,5
10477,11,338,28485,5
10478,11,339,34395,5
10479,11,340,31200,5
10480,11,341,4135,5
10481,11,342,4400,5
10482,11,343,17105,5
10483,11,344,31620,5
10484,11,345,3195,5
10485,11,346,19705,5
10486,11,347,45525,5
10487,11,348,44990,5
10488,11,349,36490,5
10489,11,350,27900,5
10490,11,351,22370,5
10491,11,352,13765,5
10492,11,353,14215,5
10493,11,354,17500,5
10494,11,355,18470,5
10495,11,356,24520,5
10496,11,357,31810,5
10497,11,358,17500,5
10498,11,359,4605,5
10499,11,360,11220,5
10500,11,361,31200,5
10501,11,362,3595,5
10502,11,363,4400,5
10503,11,364,36330,5
10504,11,365,12380,5
10505,11,366,22595,5
10506,11,367,18880,5
10507,11,368,13390,5
10508,11,369,37090,5
10509,11,370,16725,5
10510,11,371,34535,5
10511,11,372,9045,5
10512,11,373,33810,5
10513,11,374,13390,5
10514,11,375,14545,5
10515,11,376,38880,5
10516,11,377,21820,5
10517,11,378,34395,5
10518,11,379,42000,5
10519,11,380,44330,5
10520,11,381,16725,5
10521,11,382,29260,5
10522,11,383,32335,5
10523,11,384,35940,5
10524,11,385,28960,5
10525,11,386,34395,5
10526,11,387,28220,5
10527,11,388,25905,5
10528,11,389,17915,5
10529,11,390,27310,5
10530,11,391,7530,5
10531,11,392,19865,5
10532,11,393,15015,5
10533,11,394,34535,5
10534,11,395,14215,5
10535,11,396,19245,5
10536,11,397,6730,5
10537,11,398,36490,5
10538,11,399,13765,5
10539,11,400,28220,5
10540,11,401,43145,5
10541,11,402,47925,5
10542,11,403,28485,5
10543,11,404,22595,5
10544,11,405,13215,5
10545,11,406,24240,5
10546,11,407,36735,5
10547,11,408,20415,5
10548,11,409,10595,5
10549,11,410,20810,5
10550,11,411,44990,5
10551,11,412,33615,5
10552,11,413,14760,5
10553,11,414,9045,5
10554,11,415,25690,5
10555,11,416,15345,5
10556,11,417,2410,5
10557,11,418,2215,5
10558,11,419,9840,5
10559,11,420,31810,5
10560,11,421,32775,5
10561,11,422,13975,5
10562,11,423,750,5
10563,11,424,41030,5
10564,11,425,18245,5
10565,11,426,26105,5
10566,11,427,11030,5
10567,11,428,7310,5
10568,11,429,25555,5
10569,11,430,7530,5
10570,11,431,15180,5
10571,11,432,1840,5
10572,11,433,2410,5
10573,11,434,22235,5
10574,11,435,15345,5
10575,11,436,18470,5
10576,11,437,46690,5
10577,11,438,2750,5
10578,11,439,3750,5
10579,11,440,39225,5
10580,11,441,25140,5
10581,11,442,13530,5
10582,11,443,11030,5
10583,11,444,31810,5
10584,11,445,15345,5
10585,11,446,35940,5
10586,11,447,16125,5
10587,11,448,21580,5
10588,11,449,36490,5
10589,11,450,15345,5
10590,11,451,37495,5
10591,11,452,29835,5
10592,11,453,28220,5
10593,11,454,465,5
10594,11,455,5510,5
10595,11,456,16125,5
10596,11,457,750,5
10597,11,458,17915,5
10598,11,459,27510,5
10599,11,460,27310,5
10600,11,461,27510,5
10601,11,462,20810,5
10602,11,463,47175,5
10603,11,464,16725,5
10604,11,465,34535,5
10605,11,466,42000,5
10606,11,467,42620,5
10607,11,468,23170,5
10608,11,469,4780,5
10609,11,470,23685,5
10610,11,471,32385,5
10611,11,472,17915,5
10612,11,473,3965,5
10613,11,474,24240,5
10614,11,475,25690,5
10615,11,476,2580,5
10616,11,477,47760,5
10617,11,478,32335,5
10618,11,479,18665,5
10619,11,480,12380,5
10620,11,481,34740,5
10621,11,482,29835,5
10622,11,483,14310,5
10623,11,484,39225,5
10624,11,485,21580,5
10625,11,486,17305,5
10626,11,487,47175,5
10627,11,488,47925,5
10628,11,489,15015,5
10629,11,490,20240,5
10630,11,491,41600,5
10631,11,492,28060,5
10632,11,493,8850,5
10633,11,494,11435,5
10634,11,495,23405,5
10635,11,496,18880,5
10636,11,497,46320,5
10637,11,498,18880,5
10638,11,499,33380,5
10639,11,500,29045,5
10640,11,501,4400,5
10641,11,502,13030,5
10642,11,503,25905,5
10643,11,504,6335,5
10644,11,505,16725,5
10645,11,506,600,5
10646,11,507,22980,5
10647,11,508,1605,5
10648,11,509,18100,5
10649,11,510,36065,5
10650,11,511,22785,5
10651,11,512,47760,5
10652,11,513,46320,5
10653,11,514,18470,5
10654,11,515,3195,5
10655,11,516,17500,5
10656,11,517,16565,5
10657,11,518,44525,5
10658,11,519,16305,5
10659,11,520,37495,5
10660,11,521,36065,5
10661,11,522,24520,5
10662,11,523,29835,5
10663,11,524,39075,5
10664,11,525,12585,5
10665,11,526,13765,5
10666,11,527,165,5
10667,11,528,14545,5
10668,11,529,4605,5
10669,11,530,4955,5
10670,11,531,8270,5
10671,11,532,37680,5
10672,11,533,42000,5
10673,11,534,19705,5
10674,11,535,14215,5
10675,11,536,14760,5
10676,11,537,23640,5
10677,11,538,18470,5
10678,11,539,17500,5
10679,11,540,11985,5
10680,11,541,2580,5
10681,11,542,44175,5
10682,11,543,28060,5
10683,11,544,33165,5
10684,11,545,21820,5
10685,11,546,44330,5
10686,11,547,32580,5
10687,11,548,27510,5
10688,11,549,28220,5
10689,11,550,17305,5
10690,11,551,4955,5
10691,11,552,11985,5
10692,11,553,14215,5
10693,11,554,33950,5
10694,11,555,30230,5
10695,11,556,36735,5
10696,11,557,1460,5
10697,11,558,28680,5
10698,11,559,40855,5
10699,11,560,39665,5
10700,11,561,15540,5
10701,11,562,39075,5
10702,11,563,2580,5
10703,11,564,27685,5
10704,11,565,15015,5
10705,11,566,5,5
10706,11,567,7875,5
10707,11,568,32580,5
10708,11,569,46320,5
10709,11,570,37890,5
10710,11,571,8700,5
10711,11,572,18470,5
10712,11,573,22235,5
10713,11,574,16125,5
10714,11,575,32580,5
10715,11,576,31200,5
10716,11,577,17695,5
10717,11,578,15345,5
10718,11,579,3195,5
10719,11,580,30010,5
10720,11,581,41795,5
10721,11,582,18665,5
10722,11,583,750,5
10723,11,584,29260,5
10724,11,585,13975,5
10725,11,586,9355,5
10726,11,587,27115,5
10727,11,588,14760,5
10728,11,589,45710,5
10729,11,590,600,5
10730,11,591,4400,5
10731,11,592,4955,5
10732,11,593,18470,5
10733,11,594,26105,5
10734,11,595,11030,5
10735,11,596,22235,5
10736,11,597,3750,5
10737,11,598,8270,5
10738,11,599,4955,5
10739,11,600,4955,5
10740,11,601,16725,5
10741,11,602,5130,5
10742,11,603,15345,5
10743,11,604,22030,5
10744,11,605,30010,5
10745,11,606,43625,5
10746,11,607,37680,5
10747,11,608,22030,5
10748,11,609,5510,5
10749,11,610,17305,5
10750,11,611,26540,5
10751,11,612,28680,5
10752,11,613,6895,5
10753,11,614,44730,5
10754,11,615,25690,5
10755,11,616,165,5
10756,11,617,26900,5
10757,11,618,24755,5
10758,11,619,42620,5
10759,11,620,35940,5
10760,11,621,46690,5
10761,11,622,25905,5
10762,11,623,165,5
10763,11,624,19705,5
10764,11,625,19865,5
10765,11,626,25690,5
10766,11,627,21225,5
10767,11,628,44330,5
10768,11,629,25330,5
10769,11,630,11220,5
10770,11,631,28060,5
10771,11,632,33615,5
10772,11,633,38765,5
10773,11,634,44525,5
10774,11,635,29045,5
10775,11,636,5510,5
10776,11,637,31000,5
10777,11,638,30230,5
10778,11,639,750,5
10779,11,640,11985,5
10780,11,641,15590,5
10781,11,642,36330,5
10782,11,643,6335,5
10783,11,644,42795,5
10784,11,645,31000,5
10785,11,646,20035,5
10786,11,647,11220,5
10787,11,648,16565,5
10788,11,649,38085,5
10789,11,650,7730,5
10790,11,651,18665,5
10791,11,652,3965,5
10792,11,653,10035,5
10793,11,654,46320,5
10794,11,655,18470,5
10795,11,656,3965,5
10796,11,657,26105,5
10797,11,658,39075,5
10798,11,659,9355,5
10799,11,660,49010,5
10800,11,661,43790,5
10801,11,662,1460,5
10802,11,663,32910,5
10803,11,664,47325,5
10804,11,665,41415,5
10805,11,666,4605,5
10806,11,667,36490,5
10807,11,668,29455,5
10808,11,669,35755,5
10809,11,670,42970,5
10810,11,671,26540,5
10811,11,672,38765,5
10812,11,673,6510,5
10813,11,674,36895,5
10814,11,675,20810,5
10815,11,676,24240,5
10816,11,677,19245,5
10817,11,678,37680,5
10818,11,679,41415,5
10819,11,680,32775,5
10820,11,681,14310,5
10821,11,682,16565,5
10822,11,683,28220,5
10823,11,684,16725,5
10824,11,685,17105,5
10825,11,686,38270,5
10826,11,687,14545,5
10827,11,688,11595,5
10828,11,689,40395,5
10829,11,690,41195,5
10830,11,691,38475,5
10831,11,692,37890,5
10832,11,693,3595,5
10833,11,694,17500,5
10834,11,695,42000,5
10835,11,696,1840,5
10836,11,697,40645,5
10837,11,698,23640,5
10838,11,699,7730,5
10839,11,700,23685,5
10840,11,701,26700,5
10841,11,702,36330,5
10842,11,703,17695,5
10843,11,704,18100,5
10844,11,705,41195,5
10845,11,706,22785,5
10846,11,707,10595,5
10847,11,708,31360,5
10848,11,709,18665,5
10849,11,710,27900,5
10850,11,711,49010,5
10851,11,712,13390,5
10852,11,713,47470,5
10853,11,714,27900,5
10854,11,715,15975,5
10855,11,716,39075,5
10856,11,717,35940,5
10857,11,718,10430,5
10858,11,719,5130,5
10859,11,720,30850,5
10860,11,721,31620,5
10861,11,722,43145,5
10862,11,723,27900,5
10863,11,724,37330,5
10864,11,725,1605,5
10865,11,726,26540,5
10866,11,727,31950,5
10867,11,728,6895,5
10868,11,729,14760,5
10869,11,730,37680,5
10870,11,731,13765,5
10871,11,732,13975,5
10872,11,733,47325,5
10873,11,734,20615,5
10874,11,735,28220,5
10875,11,736,40855,5
10876,11,737,19865,5
10877,11,738,3965,5
10878,11,739,22030,5
10879,11,740,15540,5
10880,11,741,37090,5
10881,11,742,2410,5
10882,11,743,21820,5
10883,11,744,33950,5
10884,11,745,30850,5
10885,11,746,19865,5
10886,11,747,2580,5
10887,11,748,43320,5
10888,11,749,14310,5
10889,11,750,24520,5
10890,11,751,23685,5
10891,11,752,24240,5
10892,11,753,35340,5
10893,11,754,44730,5
10894,11,755,44990,5
10895,11,756,28220,5
10896,11,757,36065,5
10897,11,758,14310,5
10898,11,759,19160,5
10899,11,760,1605,5
10900,11,761,23685,5
10901,11,762,18100,5
10902,11,763,15975,5
10903,11,764,42415,5
10904,11,765,32580,5
10905,11,766,21820,5
10906,11,767,17695,5
10907,11,768,38270,5
10908,11,769,6895,5
10909,11,770,35340,5
10910,11,771,2750,5
10911,11,772,7730,5
10912,11,773,28960,5
10913,11,774,43960,5
10914,11,775,17915,5
10915,11,776,4605,5
10916,11,777,15590,5
10917,11,778,34160,5
10918,11,779,47760,5
10919,11,780,44330,5
10920,11,781,3595,5
10921,11,782,27115,5
10922,11,783,15540,5
10923,11,784,26900,5
10924,11,785,36735,5
10925,11,786,11860,5
10926,11,787,22595,5
10927,11,788,32775,5
10928,11,789,19705,5
10929,11,790,16725,5
10930,11,791,36735,5
10931,11,792,15180,5
10932,11,793,14215,5
10933,11,794,34895,5
10934,11,795,11030,5
10935,11,796,7730,5
10936,11,797,20615,5
10937,11,798,45175,5
10938,11,799,13530,5
10939,11,800,18665,5
10940,11,801,8850,5
10941,11,802,16925,5
10942,11,803,35150,5
10943,11,804,30425,5
10944,11,805,16725,5
10945,11,806,1460,5
10946,11,807,15975,5
10947,11,808,44330,5
10948,11,809,27900,5
10949,11,810,41195,5
10950,11,811,5130,5
10951,11,812,5690,5
10952,11,813,8700,5
10953,11,814,34740,5
10954,11,815,47925,5
10955,11,816,8850,5
10956,11,817,22785,5
10957,11,818,3595,5
10958,11,819,30230,5
10959,11,820,14760,5
10960,11,821,17305,5
10961,11,822,15015,5
10962,11,823,11985,5
10963,11,824,41195,5
10964,11,825,17915,5
10965,11,826,32580,5
10966,11,827,7310,5
10967,11,828,27310,5
10968,11,829,42620,5
10969,11,830,42235,5
10970,11,831,37330,5
10971,11,832,36330,5
10972,11,833,18880,5
10973,11,834,29680,5
10974,11,835,47760,5
10975,11,836,38880,5
10976,11,837,41600,5
10977,11,838,39465,5
10978,11,839,30620,5
10979,11,840,16725,5
10980,11,841,23170,5
10981,11,842,14545,5
10982,11,843,22980,5
10983,11,844,20615,5
10984,11,845,13030,5
10985,11,846,40050,5
10986,11,847,4135,5
10987,11,848,15975,5
10988,11,849,21225,5
10989,11,850,14760,5
10990,11,851,23640,5
10991,11,852,750,5
10992,11,853,36065,5
10993,11,854,4605,5
10994,11,855,25140,5
10995,11,856,17105,5
10996,11,857,14545,5
10997,11,858,22030,5
10998,11,859,30620,5
10999,11,860,27685,5
11000,11,861,4955,5
11001,11,862,13765,5
11002,11,863,20615,5
11003,11,864,6510,5
11004,11,865,32385,5
11005,11,866,19160,5
11006,11,867,22785,5
11007,11,868,24975,5
11008,11,869,38085,5
11009,11,870,39465,5
11010,11,871,34160,5
11011,11,872,23170,5
11012,11,873,24240,5
11013,11,874,34160,5
11014,11,875,46690,5
11015,11,876,12180,5
11016,11,877,21580,5
11017,11,878,15975,5
11018,11,879,6730,5
11019,11,880,16725,5
11020,11,881,39075,5
11021,11,882,16725,5
11022,11,883,38475,5
11023,11,884,20415,5
11024,11,885,33950,5
11025,11,886,28220,5
11026,11,887,15590,5
11027,11,888,39225,5
11028,11,889,8270,5
11029,11,890,15180,5
11030,11,891,34160,5
11031,11,892,21225,5
11032,11,893,35340,5
11033,11,894,2410,5
11034,11,895,13530,5
11035,11,896,30620,5
11036,11,897,29045,5
11037,11,898,38270,5
11038,11,899,18665,5
11039,11,900,45885,5
11040,11,901,9450,5
11041,11,902,17500,5
11042,11,903,4955,5
11043,11,904,465,5
11044,11,905,750,5
11045,11,906,750,5
11046,11,907,25690,5
11047,11,908,6335,5
11048,11,909,22595,5
11049,11,910,15540,5
11050,11,911,28485,5
11051,11,912,15590,5
11052,11,913,1235,5
11053,11,914,975,5
11054,11,915,42415,5
11055,11,916,16125,5
11056,11,917,44330,5
11057,11,918,32775,5
11058,11,919,37890,5
11059,11,920,44525,5
11060,11,921,24520,5
11061,11,922,27900,5
11062,11,923,41600,5
11063,11,924,25905,5
11064,11,925,28485,5
11065,11,926,17500,5
11066,11,927,18100,5
11067,11,928,28060,5
11068,11,929,43320,5
11069,11,930,2215,5
11070,11,931,44330,5
11071,11,932,40195,5
11072,11,933,4605,5
11073,11,934,13030,5
11074,11,935,26345,5
11075,11,936,29455,5
11076,11,937,7310,5
11077,11,938,32385,5
11078,11,939,22235,5
11079,11,940,21055,5
11080,11,941,24240,5
11081,11,942,31810,5
11082,11,943,36735,5
11083,11,944,16565,5
11084,11,945,7070,5
11085,11,946,7875,5
11086,11,947,41415,5
11087,11,948,17695,5
11088,11,949,4400,5
11089,11,950,43320,5
11090,11,951,6730,5
11091,11,952,20615,5
11092,11,953,38765,5
11093,11,954,35755,5
11094,11,955,11435,5
11095,11,956,40050,5
11096,11,957,44330,5
11097,11,958,16725,5
11098,11,959,27685,5
11099,11,960,20810,5
11100,11,961,15975,5
11101,11,962,7530,5
11102,11,963,15345,5
11103,11,964,24975,5
11104,11,965,21055,5
11105,11,966,34160,5
11106,11,967,6130,5
11107,11,968,20810,5
11108,11,969,29260,5
11109,11,970,6510,5
11110,11,971,16925,5
11111,11,972,3750,5
11112,11,973,3965,5
11113,11,974,22785,5
11114,11,975,45710,5
11115,11,976,10430,5
11116,11,977,37090,5
11117,11,978,18100,5
11118,11,979,40395,5
11119,11,980,7310,5
11120,11,981,32335,5
11121,11,982,750,5
11122,11,983,600,5
11123,11,984,13765,5
11124,11,985,42620,5
11125,11,986,20240,5
11126,11,987,1840,5
11127,11,988,25905,5
11128,11,989,35150,5
11129,11,990,165,5
11130,11,991,28060,5
11131,11,992,42795,5
11132,11,993,40395,5
11133,11,994,19865,5
11134,11,995,43320,5
11135,11,996,9450,5
11136,11,997,38880,5
11137,11,998,25140,5
11138,11,999,28680,5
11139,11,1000,33165,5
11140,11,1001,19440,5
11141,11,1002,9655,5
11142,11,1003,19245,5
11143,11,1004,24240,5
11144,11,1005,35940,5
11145,11,1006,1840,5
11146,11,1007,46950,5
11147,11,1008,15975,5
11148,11,1009,1840,5
11149,11,1010,15590,5
11150,11,1011,750,5
11151,11,1012,15180,5
11152,11,1013,2750,5
11153,11,1014,41795,5
11154,12,1,155,5
11155,12,2,7385,5
11156,12,3,7990,5
11157,12,4,12890,5
11158,12,5,445,5
11159,12,6,2105,5
11160,12,7,10720,5
11161,12,8,10855,5
11162,12,9,7235,5
11163,12,10,1910,5
11164,12,11,5510,5
11165,12,12,18400,5
11166,12,13,15890,5
11167,12,14,2355,5
11168,12,15,16385,5
11169,12,16,7235,5
11170,12,17,5840,5
11171,12,18,2105,5
11172,12,19,9320,5
11173,12,20,2355,5
11174,12,21,6010,5
11175,12,22,445,5
11176,12,23,8840,5
11177,12,24,6725,5
11178,12,25,5285,5
11179,12,26,620,5
